user_id,full_name,email,signup_date,country,acquisition_channel,subscription_tier,status
316,Kimberly Little,rodriguezjohn@example.net,2024-09-29,Germany,Referral,Pro,Active
317,Lonnie Hart,vrasmussen@example.com,2024-05-17,Australia,Paid Ads,Basic,Active
318,David Dixon,seanmyers@example.net,2024-02-11,Germany,Organic Search,Pro,Active
319,Brittany Cuevas,agarcia@example.org,2024-08-16,United States,Organic Search,Basic,Active
320,Monica Bailey,stanley38@example.com,2024-02-15,Canada,Referral,Basic,Active
321,Jeffrey Horton,carlos01@example.org,2024-05-15,United Kingdom,Social Media,Pro,Active
322,Brian Marsh,zacharyarnold@example.com,2024-11-25,United States,Organic Search,Basic,Active
323,Joel Salinas,jacobsandoval@example.com,2024-08-05,United States,Social Media,Pro,Active
324,Sonya Cole,tprice@example.org,2024-01-12,Australia,Referral,Basic,Active
325,Michael Flynn,lloydamanda@example.com,2024-03-20,Germany,Social Media,Enterprise,Active
326,Brian Lambert,orose@example.com,2024-05-06,United Kingdom,Organic Search,Basic,Active
327,James Wilson,megan92@example.net,2024-08-19,United Kingdom,Social Media,Basic,Active
328,Tamara Lawrence,lawrenceallen@example.org,2024-10-01,Canada,Organic Search,Basic,Active
329,Charles Price,baileyhenderson@example.com,2024-03-12,United Kingdom,Organic Search,Pro,Churned
330,Tamara Arias,angelaburns@example.org,2024-09-03,Germany,Referral,Basic,Active
331,Jerry Brown,stephanie72@example.org,2024-03-13,Canada,Referral,Pro,Active
332,Justin Delgado,acohen@example.net,2024-11-12,United Kingdom,Social Media,Basic,Churned
333,Christopher Cunningham,kellyhill@example.net,2024-11-22,Australia,Organic Search,Pro,Active
334,Jim Newton,hdunn@example.net,2024-04-22,Canada,Referral,Basic,Active
335,Joshua Ritter,wolfscott@example.org,2024-02-14,Australia,Partner Program,Basic,Active
336,Ronald Potter,nancy07@example.com,2024-06-14,United Kingdom,Referral,Basic,Active
337,Angie Grimes,rowejoel@example.net,2024-05-15,United Kingdom,Social Media,Basic,Active
338,Shannon Bishop,imartin@example.org,2024-08-16,United Kingdom,Organic Search,Basic,Active
339,Anthony Bell,candice25@example.net,2024-11-11,United Kingdom,Organic Search,Pro,Churned
340,Derek Hodge,taylorkaren@example.com,2024-04-23,Germany,Paid Ads,Basic,Active
341,Donald Rios,johndawson@example.org,2024-12-22,United States,Paid Ads,Basic,Active
342,Jenna Thomas,courtney67@example.org,2024-10-22,Australia,Organic Search,Pro,Active
343,Patricia Powell,heather57@example.com,2024-09-03,Germany,Referral,Pro,Active
344,Sheila Boone,simonstephen@example.net,2024-05-07,Germany,Organic Search,Pro,Active
345,Arthur Ferguson,tammysummers@example.com,2024-09-27,Canada,Referral,Basic,Active
346,Drew Kelley,ashleewashington@example.com,2024-04-14,Australia,Organic Search,Enterprise,Active
347,Amber Garcia,ksmith@example.com,2024-12-13,United Kingdom,Paid Ads,Basic,Active
348,Tyler Harris,nicoleturner@example.com,2024-06-26,Germany,Organic Search,Basic,Active
349,Danielle Watson,brettgarrett@example.net,2024-02-06,United States,Referral,Basic,Active
350,Jessica Davis,smiththomas@example.org,2024-09-28,Germany,Paid Ads,Basic,Active
351,Michael Smith,lisa62@example.com,2024-08-18,Australia,Referral,Pro,Churned
352,Brandon Shaffer,edwardsnicole@example.org,2024-01-28,Germany,Organic Search,Pro,Active
353,Nicole Anderson,caseyelliott@example.net,2024-05-28,Germany,Organic Search,Enterprise,Active
354,Gregory Lewis,samanthajensen@example.com,2024-09-09,United States,Referral,Enterprise,Churned
355,Steven Taylor,lawrencepatrick@example.com,2024-11-29,Australia,Social Media,Pro,Active
356,Danielle Newman,angelagreene@example.net,2024-05-02,Australia,Partner Program,Pro,Active
357,Melissa Abbott,jamie98@example.org,2024-04-20,United States,Paid Ads,Basic,Active
358,Matthew Bowers,troyrodriguez@example.com,2024-10-17,United Kingdom,Referral,Basic,Active
359,Kelsey Levine,sarah26@example.net,2024-09-04,Canada,Organic Search,Pro,Active
360,Michael Farmer,smithcarlos@example.com,2024-06-12,Germany,Organic Search,Basic,Churned
361,Antonio Mccormick,courtney86@example.com,2024-03-24,United States,Paid Ads,Pro,Churned
362,Martin Medina,joshuacollins@example.net,2024-09-29,Australia,Organic Search,Basic,Active
363,Robert Herrera,wwillis@example.net,2024-12-23,Canada,Referral,Basic,Churned
364,Emily Kim,brianmiller@example.com,2024-09-21,United Kingdom,Social Media,Basic,Active
365,Lee Parker,davidzimmerman@example.net,2024-02-15,Australia,Social Media,Basic,Active
366,Troy Mills,gary24@example.net,2024-01-05,Australia,Social Media,Enterprise,Active
367,Steven Rogers,enelson@example.com,2024-12-10,United States,Paid Ads,Basic,Active
368,Lori Crawford,brian92@example.com,2024-10-03,Germany,Referral,Pro,Active
369,Brian Berry,perezwilliam@example.org,2024-03-02,Canada,Organic Search,Basic,Active
370,Dana Ruiz,lmora@example.org,2024-11-29,Australia,Organic Search,Pro,Active
371,Michelle Rios,marcbutler@example.net,2024-08-02,Germany,Organic Search,Basic,Active
372,Blake Watson,whitelinda@example.org,2024-05-04,United States,Organic Search,Basic,Active
373,John Campbell,mark87@example.org,2024-06-04,Germany,Referral,Pro,Active
374,Justin Torres,stevenvargas@example.com,2024-05-23,United Kingdom,Organic Search,Basic,Active
375,Morgan Payne,edwardrandolph@example.org,2024-10-27,Germany,Referral,Basic,Active
376,Makayla Steele,tapiaaaron@example.net,2024-03-31,Australia,Partner Program,Basic,Active
377,Monica Garcia,robertwoodward@example.org,2024-05-26,Canada,Organic Search,Pro,Active
378,Andrew Hall,xhaynes@example.com,2024-10-03,Germany,Social Media,Basic,Active
379,Brendan Anderson,kjones@example.org,2024-10-17,Germany,Organic Search,Pro,Active
380,Bianca Carter,sara65@example.com,2024-06-17,Australia,Partner Program,Basic,Active
381,Benjamin Harris,moorefrank@example.com,2024-06-24,United States,Organic Search,Pro,Active
382,Joshua Oconnell,shannonford@example.org,2024-05-01,United Kingdom,Organic Search,Pro,Churned
383,Michael Mckenzie,lewismelissa@example.org,2024-02-05,United Kingdom,Paid Ads,Basic,Churned
384,Tracy Foster,byrdjorge@example.org,2024-02-05,Germany,Referral,Basic,Active
385,Sarah Hawkins,codygarcia@example.org,2024-01-13,United Kingdom,Referral,Pro,Churned
386,Ronald Haas,jamesmorales@example.net,2024-02-17,United Kingdom,Organic Search,Pro,Active
387,Angela Willis,johnsoncaleb@example.net,2024-09-01,Australia,Social Media,Pro,Active
388,Anna Boone,david70@example.org,2024-06-21,United States,Referral,Basic,Churned
389,Samantha Foster,reyesronald@example.com,2024-12-24,Germany,Organic Search,Basic,Active
390,Denise Griffin,austinharvey@example.org,2024-03-24,Australia,Social Media,Pro,Active
391,Jason Pierce,millerpatrick@example.com,2024-09-08,United Kingdom,Organic Search,Basic,Active
392,Rebecca Wright,mayokimberly@example.com,2024-03-18,Australia,Social Media,Basic,Active
393,Kari Durham,paul20@example.com,2024-07-05,United Kingdom,Referral,Pro,Churned
394,Steven Osborne,stokesthomas@example.com,2024-08-19,Germany,Partner Program,Basic,Churned
395,Crystal Moore,dianeadams@example.net,2024-10-24,Canada,Organic Search,Pro,Active
396,Theresa Johnston,lkelly@example.org,2024-01-22,United States,Partner Program,Basic,Active
397,Renee Wolfe,warnermichael@example.net,2024-04-01,Australia,Organic Search,Basic,Active
398,Travis Copeland,lweaver@example.com,2024-08-06,United Kingdom,Referral,Enterprise,Active
399,David Robinson,nsmith@example.org,2024-01-15,United States,Social Media,Enterprise,Active
400,Mitchell Sellers,brian29@example.net,2024-11-09,Canada,Referral,Basic,Active
401,Brian Fox,susan56@example.net,2025-12-23,United Kingdom,Organic Search,Basic,Active
402,Frank Daugherty,fconner@example.net,2025-02-09,Australia,Referral,Enterprise,Active
403,Wayne Steele,jeffrey92@example.com,2025-05-04,United Kingdom,Social Media,Basic,Active
404,Elizabeth Thompson,rushstacy@example.com,2025-04-30,Australia,Organic Search,Basic,Active
405,Traci Johnson DDS,daniellegarcia@example.com,2025-11-27,United States,Paid Ads,Basic,Active
406,Blake Reed,gary15@example.com,2025-02-24,United Kingdom,Social Media,Pro,Active
407,David Jones,kristin00@example.com,2025-01-05,United Kingdom,Paid Ads,Pro,Active
408,Tracy Wilkerson,wmacias@example.net,2025-06-20,United States,Social Media,Basic,Active
409,John Shields,franciscojones@example.org,2025-05-26,United States,Social Media,Basic,Active
410,Dean Garcia,george62@example.net,2025-04-25,United Kingdom,Referral,Basic,Active
411,Stephanie Davis,bbush@example.net,2025-01-30,Germany,Organic Search,Pro,Active
412,Jessica Brown,jamie36@example.net,2025-03-06,Australia,Partner Program,Pro,Active
413,Monica Baker,kenneth10@example.com,2025-08-04,Australia,Paid Ads,Basic,Churned
414,Katherine Brown,pattersonkelly@example.net,2025-08-11,Canada,Referral,Pro,Active
415,Christina Johnson,daniellerowland@example.com,2025-08-31,Germany,Social Media,Basic,Churned
416,Richard Ruiz,christopher86@example.org,2025-11-24,Australia,Referral,Pro,Active
417,Jaclyn Griffin,scott43@example.com,2025-05-25,Germany,Organic Search,Basic,Active
418,Paul Contreras,barnettlindsey@example.com,2025-08-08,United States,Organic Search,Enterprise,Churned
419,Kristen Randall,rsheppard@example.com,2025-10-21,Canada,Organic Search,Pro,Active
420,Karen Miller,shawrachel@example.net,2025-08-11,United States,Social Media,Pro,Active
421,Mrs. Tiffany Cole,teresastokes@example.org,2025-09-21,United States,Referral,Basic,Active
422,William Graham,maryscott@example.net,2025-01-17,Germany,Social Media,Pro,Active
423,Angie Hawkins,melissa87@example.org,2025-12-22,Germany,Organic Search,Pro,Active
424,Laurie Harrington,perryeddie@example.net,2025-11-02,Germany,Organic Search,Basic,Active
425,Teresa Buckley,floydmikayla@example.com,2025-08-15,Germany,Social Media,Basic,Active
426,James Washington,rjohnson@example.com,2025-12-07,United Kingdom,Social Media,Basic,Active
427,Melanie Morales,vpreston@example.net,2025-02-25,Australia,Organic Search,Basic,Active
428,John Adams,andrew44@example.com,2025-04-03,Australia,Referral,Basic,Active
429,Michael Garcia PhD,kevinmanning@example.com,2025-11-24,United States,Organic Search,Pro,Active
430,Lisa Davis,alewis@example.net,2025-04-15,United Kingdom,Partner Program,Basic,Active
431,Sharon Nicholson,cameronmckinney@example.com,2025-07-08,Germany,Organic Search,Basic,Active
432,Kelly Carroll,jameswhitaker@example.org,2025-02-22,Australia,Organic Search,Basic,Active
433,Anthony Ward,joshuacolon@example.net,2025-04-07,Australia,Paid Ads,Basic,Churned
434,Becky Johnson,tracy72@example.com,2025-06-04,United States,Paid Ads,Enterprise,Active
435,Hailey Monroe,kaitlyn14@example.org,2025-08-16,United States,Social Media,Basic,Active
436,Scott Chan,mercedesholland@example.net,2025-05-31,Australia,Paid Ads,Basic,Active
437,Jason Smith,wellsdavid@example.org,2025-03-22,Australia,Referral,Enterprise,Active
438,Courtney Franklin,jennifer46@example.com,2025-08-22,United Kingdom,Organic Search,Basic,Active
439,David Owens,asilva@example.net,2025-11-27,Australia,Organic Search,Basic,Active
440,Sara Hoffman,kenneth17@example.org,2025-09-15,United States,Paid Ads,Pro,Active
441,Margaret Hensley MD,jacob83@example.org,2025-05-11,United Kingdom,Organic Search,Basic,Active
442,Rhonda Powell,erin07@example.com,2025-11-09,United Kingdom,Referral,Basic,Active
443,Jennifer Doyle,matthewreeves@example.net,2025-04-11,Germany,Organic Search,Enterprise,Active
444,Karen Shepard,william28@example.org,2025-07-27,Canada,Organic Search,Basic,Active
445,Carl Green,staceylam@example.net,2025-04-25,United Kingdom,Referral,Basic,Active
446,Daniel Savage,vfrench@example.com,2025-02-04,Germany,Referral,Basic,Active
447,Julie Wilson,delacruzbrandy@example.net,2025-04-12,United States,Social Media,Pro,Active
448,Cory Wilson,amoreno@example.org,2025-01-28,United States,Social Media,Basic,Active
449,Brenda Gonzalez,dbenitez@example.org,2025-12-05,Germany,Organic Search,Basic,Active
450,Catherine Miller,crystal25@example.net,2025-05-03,United Kingdom,Referral,Basic,Active
451,Donald Juarez,barbaramoore@example.org,2025-01-23,Australia,Social Media,Basic,Active
452,Madeline Powell,creyes@example.net,2025-02-20,United Kingdom,Organic Search,Basic,Active
453,Tiffany Mcclain,andrewsmith@example.net,2025-03-19,United Kingdom,Social Media,Pro,Active
454,Shawn Collins,reyesbrianna@example.org,2025-04-07,Canada,Referral,Basic,Active
455,Elizabeth Carter,ryan25@example.com,2025-01-26,Germany,Referral,Pro,Active
456,Carmen Meadows,osmith@example.net,2025-05-20,United States,Referral,Pro,Active
457,Alex Wagner,richardsondebra@example.org,2025-02-20,Australia,Organic Search,Pro,Active
458,Dawn Nichols,wheelerbrandon@example.org,2025-05-26,Canada,Organic Search,Basic,Active
459,Amber Wilson,jjames@example.com,2025-09-11,Australia,Social Media,Basic,Active
460,Christine Jennings,turnerdorothy@example.net,2025-07-04,Australia,Paid Ads,Pro,Active
461,Larry Taylor,huntchristine@example.com,2025-07-22,United States,Referral,Basic,Churned
462,Kathleen Lynch,marie35@example.net,2025-02-14,Australia,Referral,Basic,Active
463,Andrew Crawford,haleycastillo@example.org,2025-06-09,Germany,Organic Search,Basic,Active
464,Brandon Rodriguez,fhernandez@example.net,2025-01-02,United Kingdom,Social Media,Basic,Active
465,Ashley Scott,stephenmadden@example.com,2025-01-30,Germany,Organic Search,Enterprise,Churned
466,Robert Sawyer,michael56@example.net,2025-06-30,United Kingdom,Social Media,Pro,Active
467,Peter Williams,elizabethjackson@example.com,2025-02-15,Australia,Organic Search,Enterprise,Active
468,Marco Johns,watsonmatthew@example.org,2025-12-14,United Kingdom,Organic Search,Basic,Active
469,Jesus Houston,pmarsh@example.org,2025-06-05,Australia,Paid Ads,Enterprise,Active
470,Nicholas Jarvis,dalepruitt@example.com,2025-02-13,United Kingdom,Organic Search,Enterprise,Active
471,Jessica Carr,cheryl27@example.com,2025-11-08,Australia,Social Media,Pro,Active
472,Jessica Brown,alexander89@example.net,2025-02-13,Germany,Organic Search,Basic,Active
473,Tyler Marks,reynoldsjessica@example.com,2025-08-08,Canada,Social Media,Basic,Active
474,Margaret Hernandez,smithsarah@example.net,2025-05-15,Germany,Organic Search,Basic,Active
475,Jon Martin,vflores@example.com,2025-11-26,United Kingdom,Social Media,Basic,Active
476,Krista Gray,christianwallace@example.net,2025-01-20,Canada,Partner Program,Enterprise,Active
477,Jonathan Stewart,bmcgee@example.org,2025-06-24,Australia,Referral,Basic,Churned
478,Justin Smith,connersylvia@example.net,2025-06-06,United Kingdom,Organic Search,Basic,Active
479,Kristina Pena,xclements@example.org,2025-04-29,Germany,Organic Search,Pro,Churned
480,Jesse Castro,xmoran@example.net,2025-11-14,Canada,Paid Ads,Basic,Churned
481,Peter Walker,michael48@example.net,2025-06-25,United States,Paid Ads,Basic,Active
482,Amber Martin,lydianewton@example.com,2025-05-26,Australia,Organic Search,Pro,Churned
483,Craig Martinez,ylewis@example.org,2025-02-11,United Kingdom,Paid Ads,Basic,Active
484,Peter Williams,bartonshannon@example.net,2025-10-06,Canada,Paid Ads,Basic,Active
485,Brandy Porter,tranryan@example.net,2025-08-17,Germany,Referral,Pro,Active
486,Priscilla Kent,jessicaanderson@example.com,2025-07-07,Germany,Referral,Basic,Active
487,Sonya Gordon,mbarnes@example.net,2025-09-13,United States,Social Media,Pro,Active
488,James Cooper,shawn22@example.com,2025-10-24,Canada,Social Media,Pro,Active
489,Nicole Evans,jennifer83@example.org,2025-08-22,United States,Organic Search,Pro,Churned
490,Donna Reed,tinasantos@example.org,2025-03-23,Australia,Referral,Basic,Active
491,Mallory Page,anna99@example.net,2025-07-15,United States,Partner Program,Basic,Churned
492,Paul Skinner,natalie60@example.net,2025-10-03,Canada,Organic Search,Basic,Active
493,Charles Santiago,josephfloyd@example.com,2025-02-11,United Kingdom,Organic Search,Pro,Active
494,Ryan Vaughn,james80@example.com,2025-09-23,United Kingdom,Social Media,Basic,Active
495,Luis Lowe,juliahoffman@example.org,2025-11-13,United Kingdom,Organic Search,Pro,Churned
496,Rebecca Roberts,housepaul@example.net,2025-07-18,United Kingdom,Social Media,Pro,Churned
497,Amy Manning,christinenorman@example.com,2025-05-02,United Kingdom,Social Media,Basic,Active
498,Mark Mckinney,kari89@example.org,2025-11-19,United States,Referral,Enterprise,Active
499,Cheryl Cole,lopezglenn@example.net,2025-10-29,Germany,Paid Ads,Pro,Active
500,Jeffrey Hawkins,eugenesingleton@example.org,2025-02-16,United States,Social Media,Pro,Active
501,Timothy Williams,candice94@example.com,2025-05-09,Canada,Referral,Basic,Active
502,Heather Bowers,alicia28@example.org,2025-11-03,Germany,Organic Search,Pro,Churned
503,Jennifer Herrera,baileynicole@example.net,2025-11-02,United States,Referral,Basic,Active
504,Edward Clements,wbarajas@example.net,2025-05-09,Germany,Referral,Pro,Active
505,Gregory Allen,susanfleming@example.com,2025-01-04,Australia,Organic Search,Basic,Active
506,Theresa Cruz,angel85@example.net,2025-05-29,Australia,Organic Search,Basic,Active
507,Katelyn Phillips,lukemiller@example.org,2025-11-08,Germany,Referral,Pro,Active
508,Patricia Ferguson,clarkcrystal@example.org,2025-03-07,Australia,Organic Search,Basic,Active
509,Sara Harris,elucas@example.net,2025-12-02,Canada,Organic Search,Basic,Active
510,Joe Rivera,jonesgregory@example.com,2025-09-24,Canada,Paid Ads,Basic,Churned
511,Roberto Bartlett,ohughes@example.com,2025-08-05,Canada,Organic Search,Basic,Active
